epoch,train_loss,train_accuracy,test_loss,test_accuracy,best_test_accuracy,image_scale,diffusion_scale,elapsed_seconds
21.0,0.020166888445615767,1.0,0.33965662333098323,0.9136363863945007,0.914545476436615,0.07434330880641937,0.06455178558826447,1.5775134563446045
22.0,0.020134110882878302,1.0,0.33914777956225656,0.9136363863945007,0.914545476436615,0.07567492872476578,0.06511639058589935,1.638286828994751
23.0,0.020073493480682374,1.0,0.33871286297386344,0.914545476436615,0.914545476436615,0.07701428979635239,0.06572739779949188,1.698760747909546
24.0,0.020049611255526543,1.0,0.33835614250464874,0.914545476436615,0.914545476436615,0.07832881063222885,0.06630527228116989,1.7592356204986572
25.0,0.020010161653161048,1.0,0.3380670581080697,0.914545476436615,0.914545476436615,0.07965316623449326,0.06684133410453796,1.8199081420898438
26.0,0.01992829255759716,1.0,0.3378571754964915,0.9136363863945007,0.914545476436615,0.08100122213363647,0.06744860857725143,1.8802707195281982
27.0,0.019911424472928048,1.0,0.3376975681835955,0.9136363863945007,0.914545476436615,0.08234909176826477,0.06806465983390808,1.940462350845337
28.0,0.019877814739942552,1.0,0.3372184692458673,0.914545476436615,0.914545476436615,0.08367092162370682,0.06870131194591522,2.000649929046631
29.0,0.019825497850775718,1.0,0.3371190344474532,0.914545476436615,0.914545476436615,0.0850096195936203,0.06937495619058609,2.0607731342315674
30.0,0.019826867625117303,1.0,0.3370182305303487,0.9154545664787292,0.9154545664787292,0.08631222695112228,0.0699089914560318,2.121049165725708
31.0,0.019728172153234483,1.0,0.33688203789971094,0.9154545664787292,0.9154545664787292,0.08764868229627609,0.07054882496595383,2.181208610534668
32.0,0.019706883281469346,1.0,0.33675361340696164,0.9154545664787292,0.9154545664787292,0.08894193917512894,0.07118760794401169,2.241032600402832
33.0,0.019687428250908853,1.0,0.3366336969353936,0.914545476436615,0.9154545664787292,0.090253084897995,0.07184593379497528,2.3006176948547363
34.0,0.019657080680131913,1.0,0.3364241077683189,0.914545476436615,0.9154545664787292,0.09154262393712997,0.07249101251363754,2.3609225749969482
35.0,0.019685146272182465,1.0,0.336292278685353,0.914545476436615,0.9154545664787292,0.09281854331493378,0.07308300584554672,2.4214348793029785
36.0,0.019631274044513702,1.0,0.3362993928248232,0.9136363863945007,0.9154545664787292,0.09410593658685684,0.07370930165052414,2.4818780422210693
37.0,0.019564417511224747,1.0,0.33591324508190157,0.9136363863945007,0.9154545664787292,0.09540087729692459,0.07439260929822922,2.542168617248535
38.0,0.019572199791669846,1.0,0.3362353132258762,0.9154545664787292,0.9154545664787292,0.09664161503314972,0.07502836734056473,2.6023616790771484
39.0,0.019564216300845146,1.0,0.33587192662737586,0.9154545664787292,0.9154545664787292,0.09785731881856918,0.0756848007440567,2.6625866889953613
40.0,0.019549915716052055,1.0,0.3356794238361445,0.9154545664787292,0.9154545664787292,0.09908340126276016,0.07632917910814285,2.722830057144165
41.0,0.01948486876487732,1.0,0.33592788059603085,0.9154545664787292,0.9154545664787292,0.10030453652143478,0.07694432884454727,2.7827653884887695
42.0,0.01941398660838604,1.0,0.3356188357418234,0.914545476436615,0.9154545664787292,0.10150150954723358,0.07757865637540817,2.842811107635498
43.0,0.019392581403255463,1.0,0.33564725713296373,0.9154545664787292,0.9154545664787292,0.10265640169382095,0.07817690074443817,2.9029979705810547
44.0,0.019404395014047622,1.0,0.33583573682741685,0.9154545664787292,0.9154545664787292,0.10382094979286194,0.07878390699625015,2.9633233547210693
45.0,0.019369566708803177,1.0,0.33578090131282806,0.9154545664787292,0.9154545664787292,0.1049736738204956,0.07945981621742249,3.023202896118164
46.0,0.0193655267059803,1.0,0.3359424057331952,0.9154545664787292,0.9154545664787292,0.10607380419969559,0.08013958483934402,3.0831944942474365
47.0,0.01926355354487896,1.0,0.33588731050491333,0.9172727465629578,0.9172727465629578,0.10716842114925385,0.08079179376363754,3.1432852745056152
48.0,0.019260801553726198,1.0,0.33574252982031216,0.9172727465629578,0.9172727465629578,0.1082506999373436,0.08137038350105286,3.2040340900421143
49.0,0.019257574141025545,1.0,0.33565010249614713,0.9190909266471863,0.9190909266471863,0.10932517796754837,0.0819314643740654,3.2648110389709473
50.0,0.019211303770542146,1.0,0.335759381164204,0.918181836605072,0.9190909266471863,0.11038637161254883,0.0825708881020546,3.3252437114715576
51.0,0.019187220677733423,1.0,0.3359727910702879,0.9190909266471863,0.9190909266471863,0.11143164336681366,0.08313924819231033,3.3860907554626465
52.0,0.01915072900056839,1.0,0.3359049994566224,0.9190909266471863,0.9190909266471863,0.11244553327560425,0.08371224254369736,3.446902275085449
53.0,0.0191323461830616,1.0,0.33573364314707843,0.9190909266471863,0.9190909266471863,0.11344032734632492,0.08424662053585052,3.507488489151001
54.0,0.01909019689261913,1.0,0.3359438911893151,0.9200000166893005,0.9200000166893005,0.1144118681550026,0.08485499769449234,3.568263530731201
55.0,0.01908582706749439,1.0,0.33615318739956074,0.9200000166893005,0.9200000166893005,0.11539677530527115,0.08543915301561356,3.628894567489624
56.0,0.019101577296853064,1.0,0.3360543832182884,0.9200000166893005,0.9200000166893005,0.11634383350610733,0.08600050210952759,3.6893680095672607
57.0,0.01915587867796421,1.0,0.33631877024065365,0.9200000166893005,0.9200000166893005,0.11726690083742142,0.08651919662952423,3.7500863075256348
58.0,0.019053847029805185,1.0,0.33655883862213654,0.921818196773529,0.921818196773529,0.11816881597042084,0.08710084855556488,3.810464382171631
59.0,0.018969660982489586,1.0,0.33678116703575306,0.9209091067314148,0.921818196773529,0.1190529465675354,0.08765906095504761,3.8712446689605713
60.0,0.018958318680524826,1.0,0.33705929861827333,0.921818196773529,0.921818196773529,0.11990246176719666,0.08818069845438004,3.9317593574523926
61.0,0.018991202175617217,1.0,0.33694054156541825,0.9227272868156433,0.9227272868156433,0.12072776257991791,0.08869824558496475,3.992497444152832
62.0,0.018959592700004576,1.0,0.3371302438324148,0.9227272868156433,0.9227272868156433,0.12155294418334961,0.08921858668327332,4.052863597869873
63.0,0.019005378320813178,1.0,0.33738414813171735,0.9227272868156433,0.9227272868156433,0.12234293669462204,0.08974245190620422,4.113360643386841
64.0,0.018963059931993483,1.0,0.33730402580716395,0.9227272868156433,0.9227272868156433,0.1231408417224884,0.09033365547657013,4.173940658569336
65.0,0.018942452743649484,1.0,0.33759730926968834,0.9227272868156433,0.9227272868156433,0.12391360104084015,0.09079470485448837,4.233952045440674
66.0,0.018870657950639726,1.0,0.3376602849635211,0.9227272868156433,0.9227272868156433,0.12467985600233078,0.09130645543336868,4.2938830852508545
67.0,0.018852984607219694,1.0,0.3373461856896227,0.9227272868156433,0.9227272868156433,0.12540654838085175,0.0917697548866272,4.353859901428223
68.0,0.018827387064695358,1.0,0.33729777230457825,0.9236363768577576,0.9236363768577576,0.12614916265010834,0.09221445024013519,4.414442300796509
69.0,0.018784505382180215,1.0,0.33776286512613296,0.9245454668998718,0.9245454668998718,0.12687458097934723,0.09270186722278595,4.475784063339233
70.0,0.01878230834007263,1.0,0.33822092814878985,0.9245454668998718,0.9245454668998718,0.1275867223739624,0.09318135678768158,4.536252975463867
71.0,0.018761839002370835,1.0,0.33795554112304343,0.9254545569419861,0.9254545569419861,0.1282855123281479,0.09365615248680115,4.597350597381592
72.0,0.018735254496335983,1.0,0.33804452524943784,0.9254545569419861,0.9254545569419861,0.12897580862045288,0.09415348619222641,4.6579790115356445
73.0,0.01869218924641609,1.0,0.3384507625482299,0.9254545569419861,0.9254545569419861,0.12968792021274567,0.09462285041809082,4.718482255935669
74.0,0.018770576655864714,1.0,0.3389633593505079,0.9245454668998718,0.9254545569419861,0.1303129494190216,0.09506762027740479,4.779245853424072
75.0,0.018846903890371323,1.0,0.339151239882816,0.9245454668998718,0.9254545569419861,0.13095135986804962,0.09551127254962921,4.8396196365356445
76.0,0.018765554428100586,1.0,0.33923743136904455,0.9254545569419861,0.9254545569419861,0.1315983533859253,0.0959433987736702,4.899724721908569
77.0,0.01868804131448269,1.0,0.33919159295884044,0.9245454668998718,0.9254545569419861,0.13222478330135345,0.0963641107082367,4.959981679916382
78.0,0.018683562994003297,1.0,0.33964934007688,0.9245454668998718,0.9254545569419861,0.13282401859760284,0.09680568426847458,5.020478010177612
79.0,0.018691198885440827,1.0,0.33975896523757415,0.9245454668998718,0.9254545569419861,0.13344739377498627,0.09730871021747589,5.080848932266235
80.0,0.018689122945070268,1.0,0.34032588546926323,0.9254545569419861,0.9254545569419861,0.1340472251176834,0.09779227524995804,5.141231060028076
81.0,0.018672407433390617,1.0,0.3406534744392742,0.9254545569419861,0.9254545569419861,0.1346329152584076,0.09823738038539886,5.201630115509033
82.0,0.018673332050442696,1.0,0.33981341687115757,0.9254545569419861,0.9254545569419861,0.13520263135433197,0.09862630069255829,5.262104749679565
83.0,0.01858142665028572,1.0,0.3400005341930823,0.9254545569419861,0.9254545569419861,0.13578835129737854,0.0990811362862587,5.32230806350708
84.0,0.018502961069345476,1.0,0.34031851941888985,0.9254545569419861,0.9254545569419861,0.13635165989398956,0.0995088517665863,5.382477760314941
85.0,0.018569068878889084,1.0,0.3410915529727936,0.9245454668998718,0.9254545569419861,0.13689838349819183,0.09992685914039612,5.443263053894043
86.0,0.018629969537258147,1.0,0.3411266727880998,0.9245454668998718,0.9254545569419861,0.1374727040529251,0.10036294162273407,5.503953218460083
87.0,0.01857579918205738,1.0,0.3410323254357685,0.9254545569419861,0.9254545569419861,0.13804903626441956,0.10080701857805252,5.564280033111572
88.0,0.018516324639320375,1.0,0.3417200273546306,0.9254545569419861,0.9254545569419861,0.1386147141456604,0.10126083344221115,5.624502658843994
89.0,0.01861810453236103,1.0,0.34216237899931995,0.9245454668998718,0.9254545569419861,0.13915091753005981,0.1016886979341507,5.684618949890137
90.0,0.018514239475131034,1.0,0.3422240530360829,0.9245454668998718,0.9254545569419861,0.13966193795204163,0.10215666890144348,5.745207786560059
91.0,0.01848496636748314,1.0,0.3423113537376577,0.9245454668998718,0.9254545569419861,0.1401536911725998,0.10259531438350677,5.80571722984314
92.0,0.018463702917099,1.0,0.3426185271956704,0.9254545569419861,0.9254545569419861,0.1406581997871399,0.10299348831176758,5.868328094482422
93.0,0.018444721683859824,1.0,0.34256630458615045,0.9245454668998718,0.9254545569419861,0.14117801189422607,0.10340707749128342,5.929109573364258
94.0,0.018448175728321074,1.0,0.3423535052754662,0.9254545569419861,0.9254545569419861,0.14170730113983154,0.1037522628903389,5.989596128463745
95.0,0.018450516760349273,1.0,0.3426365387981588,0.9254545569419861,0.9254545569419861,0.1421942561864853,0.10416185855865479,6.0503387451171875
96.0,0.01849733707308769,1.0,0.3437189344926314,0.9245454668998718,0.9254545569419861,0.14264246821403503,0.10459654033184052,6.110865831375122
97.0,0.01843576541543007,1.0,0.34352878925475205,0.9245454668998718,0.9254545569419861,0.1431320756673813,0.10500873625278473,6.171210527420044
98.0,0.01849633452296257,1.0,0.34378019281409006,0.9236363768577576,0.9254545569419861,0.14359305799007416,0.10543888807296753,6.232131481170654
99.0,0.018459462344646453,1.0,0.34398974093523893,0.9245454668998718,0.9254545569419861,0.14406715333461761,0.10585584491491318,6.2927587032318115
100.0,0.018407182171940803,1.0,0.3440611251375892,0.9245454668998718,0.9254545569419861,0.1445666253566742,0.10630591213703156,6.353340148925781
101.0,0.018482643514871597,1.0,0.3437266699292443,0.9254545569419861,0.9254545569419861,0.1450493484735489,0.10669761896133423,6.414026975631714
102.0,0.018367216274142267,1.0,0.34335128196261144,0.9245454668998718,0.9254545569419861,0.14555589854717255,0.10709159821271896,6.4750940799713135
103.0,0.018457836627960206,1.0,0.3447573966329748,0.9245454668998718,0.9254545569419861,0.14604054391384125,0.10747575759887695,6.536096811294556
104.0,0.01839009065926075,1.0,0.34528169962492855,0.9236363768577576,0.9254545569419861,0.14652717113494873,0.1078980565071106,6.596782684326172
105.0,0.018533352106809616,1.0,0.34531201032075015,0.9245454668998718,0.9254545569419861,0.14695730805397034,0.10829122364521027,6.657497882843018
106.0,0.018478787794709205,1.0,0.34479672892527147,0.9245454668998718,0.9254545569419861,0.14739210903644562,0.10870841145515442,6.7180304527282715
107.0,0.018292130678892137,1.0,0.34463798289949243,0.9245454668998718,0.9254545569419861,0.14783114194869995,0.10912230610847473,6.778736114501953
108.0,0.01824610760807991,1.0,0.34404414092952557,0.9245454668998718,0.9254545569419861,0.148280531167984,0.10955774784088135,6.839117527008057
109.0,0.018418928414583206,1.0,0.3445529731837186,0.9245454668998718,0.9254545569419861,0.14870090782642365,0.10992924869060516,6.8998448848724365
110.0,0.01843369275331497,1.0,0.34540604128078983,0.9245454668998718,0.9254545569419861,0.1491464078426361,0.11027635633945465,6.962453365325928
111.0,0.018434418499469758,1.0,0.3456617278131572,0.9245454668998718,0.9254545569419861,0.14958840608596802,0.11063974350690842,7.023053884506226
112.0,0.018418691247701645,1.0,0.34592844548550516,0.9245454668998718,0.9254545569419861,0.15001362562179565,0.11100522428750992,7.083538770675659
113.0,0.01846119813621044,1.0,0.3463614428585226,0.9245454668998718,0.9254545569419861,0.1503971368074417,0.1113182082772255,7.144335746765137
114.0,0.01836123935878277,1.0,0.3461236370964484,0.9245454668998718,0.9254545569419861,0.15081050992012024,0.11170987039804459,7.2052202224731445
115.0,0.018331853404641153,1.0,0.34571043754165826,0.9245454668998718,0.9254545569419861,0.15122126042842865,0.11212202906608582,7.265862703323364
116.0,0.0183700679987669,1.0,0.34617821457711134,0.9245454668998718,0.9254545569419861,0.15164487063884735,0.11249449104070663,7.326725482940674
117.0,0.018429925099015237,1.0,0.34639509585770695,0.9245454668998718,0.9254545569419861,0.15207435190677643,0.11286798119544983,7.387412786483765
118.0,0.01834342311322689,1.0,0.34586216777563095,0.9254545569419861,0.9254545569419861,0.15253093838691711,0.11328001320362091,7.447932958602905
119.0,0.01814654642343521,1.0,0.346536123752594,0.9245454668998718,0.9254545569419861,0.1529780775308609,0.11372565478086472,7.509449481964111
120.0,0.018197101056575776,1.0,0.347154232182286,0.9245454668998718,0.9254545569419861,0.15339969098567963,0.11406014114618301,7.569925785064697
121.0,0.018348760411143302,1.0,0.34628291869705374,0.9245454668998718,0.9254545569419861,0.15380379557609558,0.11434149742126465,7.630574464797974
122.0,0.018306604221463203,1.0,0.3462487450242043,0.9245454668998718,0.9254545569419861,0.15420988202095032,0.11470744758844376,7.691341400146484
123.0,0.018262735933065415,1.0,0.3465417977625673,0.9254545569419861,0.9254545569419861,0.15460193157196045,0.11516446620225906,7.751671552658081
124.0,0.018287396997213365,1.0,0.34690967654640026,0.9245454668998718,0.9254545569419861,0.15498699247837067,0.11552653461694717,7.812292814254761
125.0,0.018333038732409476,1.0,0.34778688661076806,0.9236363768577576,0.9254545569419861,0.1553514003753662,0.11590050905942917,7.872724294662476
126.0,0.01836190927028656,1.0,0.3474362129785798,0.9245454668998718,0.9254545569419861,0.1557423621416092,0.11630634218454361,7.935713052749634
127.0,0.018253317460417747,1.0,0.34747840800068597,0.9254545569419861,0.9254545569419861,0.15614376962184906,0.11669235676527023,7.996126413345337
128.0,0.018131246119737626,1.0,0.34744424708864907,0.9263636469841003,0.9263636469841003,0.1565181165933609,0.11706233024597168,8.056761503219604
129.0,0.018323132067918777,1.0,0.3471209922161969,0.9245454668998718,0.9263636469841003,0.15686511993408203,0.11737678945064545,8.118089199066162
130.0,0.018203858315944673,1.0,0.3475070371952924,0.9245454668998718,0.9263636469841003,0.157235786318779,0.1177511140704155,8.178778648376465
131.0,0.018173757523298265,1.0,0.3478660667213527,0.9245454668998718,0.9263636469841003,0.1576213836669922,0.1181657463312149,8.239485502243042
132.0,0.018301018670201303,1.0,0.34783708117224954,0.9245454668998718,0.9263636469841003,0.15797068178653717,0.1185498982667923,8.300171136856079
133.0,0.018212477907538414,1.0,0.3476860044219277,0.9263636469841003,0.9263636469841003,0.1583576649427414,0.11894922703504562,8.360614776611328
134.0,0.01812483064830303,1.0,0.3486720142310316,0.9245454668998718,0.9263636469841003,0.1587403565645218,0.11933311820030212,8.421591997146606
135.0,0.01821960683166981,1.0,0.34931136708367955,0.9245454668998718,0.9263636469841003,0.15910455584526062,0.11970340460538864,8.482232093811035
136.0,0.018240198105573653,1.0,0.3490330329808322,0.9254545569419861,0.9263636469841003,0.1594657003879547,0.1200099065899849,8.542986154556274
137.0,0.018212897449731827,1.0,0.3488132666186853,0.9245454668998718,0.9263636469841003,0.1597854346036911,0.12035408616065979,8.603927373886108
138.0,0.018212990313768388,1.0,0.34905419970100576,0.9236363768577576,0.9263636469841003,0.1601105034351349,0.12072692066431046,8.664468765258789
139.0,0.01814243298768997,1.0,0.3496848660978404,0.9236363768577576,0.9263636469841003,0.16045823693275452,0.121091328561306,8.72494125366211
140.0,0.01826517227292061,1.0,0.34936242127960376,0.9245454668998718,0.9263636469841003,0.16081227362155914,0.12141943722963333,8.78571605682373
141.0,0.018201471522450448,1.0,0.3489662051471797,0.9245454668998718,0.9263636469841003,0.16118334233760834,0.12181167304515839,8.84642744064331
142.0,0.018176577240228652,1.0,0.3492839906703342,0.9254545569419861,0.9263636469841003,0.16155853867530823,0.12215682864189148,8.906969785690308
143.0,0.01821473452448845,1.0,0.3496150240302086,0.9245454668998718,0.9263636469841003,0.16187480092048645,0.12251000106334686,8.967739582061768
144.0,0.018312789842486382,1.0,0.350298346795819,0.9236363768577576,0.9263636469841003,0.16222022473812103,0.12285683304071426,9.028689622879028
145.0,0.018229614287614822,1.0,0.3492650287530639,0.9236363768577576,0.9263636469841003,0.16257745027542114,0.12323890626430511,9.08933138847351
146.0,0.018070131242275238,1.0,0.34905869630250064,0.9245454668998718,0.9263636469841003,0.162904754281044,0.12359153479337692,9.149720430374146
147.0,0.0181458722949028,1.0,0.3507714107361707,0.9245454668998718,0.9263636469841003,0.16323010623455048,0.123916395008564,9.210201025009155
148.0,0.018202167704701424,1.0,0.3515898471799764,0.9245454668998718,0.9263636469841003,0.16359026730060577,0.12426144629716873,9.270955324172974
149.0,0.01813733261823654,1.0,0.3511531990224665,0.9254545569419861,0.9263636469841003,0.16394518315792084,0.12462346255779266,9.331514358520508
150.0,0.018075120270252227,1.0,0.3505520645325834,0.9245454668998718,0.9263636469841003,0.16428710520267487,0.12496047466993332,9.392165899276733
151.0,0.018100971639156343,1.0,0.3501219421354207,0.9263636469841003,0.9263636469841003,0.16460753977298737,0.1252763271331787,9.452436208724976
152.0,0.01821612699329853,1.0,0.35041973187164827,0.9263636469841003,0.9263636469841003,0.16491353511810303,0.12562541663646698,9.513108968734741
153.0,0.018160936802625656,1.0,0.35090426369146865,0.9245454668998718,0.9263636469841003,0.16524596512317657,0.12602587044239044,9.573795318603516
154.0,0.018054526716470717,1.0,0.3510390642556277,0.9245454668998718,0.9263636469841003,0.16557593643665314,0.1263839304447174,9.634794235229492
155.0,0.01831727306544781,1.0,0.35087595032020047,0.9254545569419861,0.9263636469841003,0.1658637970685959,0.12667496502399445,9.695682048797607
156.0,0.018198704943060875,1.0,0.3508637108315121,0.9254545569419861,0.9263636469841003,0.16620288789272308,0.12706193327903748,9.756171226501465
157.0,0.018177735537290574,1.0,0.350642463971268,0.9245454668998718,0.9263636469841003,0.16651073098182678,0.12741978466510773,9.81656265258789
158.0,0.01802444013953209,1.0,0.3509652824564414,0.9254545569419861,0.9263636469841003,0.16682444512844086,0.1278282254934311,9.877204179763794
159.0,0.018205931395292283,1.0,0.351640490510247,0.9254545569419861,0.9263636469841003,0.16713207960128784,0.12813913822174072,9.937583923339844
160.0,0.018207424476742746,1.0,0.35155240687456996,0.9263636469841003,0.9263636469841003,0.16744168102741241,0.12845753133296967,9.998077869415283
161.0,0.018073465436697005,1.0,0.35103514002128083,0.9254545569419861,0.9263636469841003,0.16776549816131592,0.12881644070148468,10.058737993240356
162.0,0.01803484831750393,1.0,0.3502288453958251,0.9245454668998718,0.9263636469841003,0.16808830201625824,0.12915600836277008,10.119289636611938
163.0,0.018171538919210434,1.0,0.3501809887452559,0.9245454668998718,0.9263636469841003,0.16839954257011414,0.1294834464788437,10.17971682548523
164.0,0.018147884234786034,1.0,0.35084594612771813,0.9263636469841003,0.9263636469841003,0.16870510578155518,0.12977591156959534,10.240203380584717
165.0,0.018113407120108605,1.0,0.35121157957748933,0.9263636469841003,0.9263636469841003,0.16901446878910065,0.13006649911403656,10.300594806671143
166.0,0.01813536736369133,1.0,0.35171667578545485,0.9254545569419861,0.9263636469841003,0.16931846737861633,0.13038595020771027,10.361685276031494
167.0,0.018212373837828637,1.0,0.35230274268172,0.9263636469841003,0.9263636469841003,0.16959144175052643,0.13069698214530945,10.422153234481812
168.0,0.018052739188075064,1.0,0.3523431688276204,0.9263636469841003,0.9263636469841003,0.1698891818523407,0.13106879591941833,10.482725620269775
169.0,0.018077270686626436,1.0,0.35247538460926575,0.9254545569419861,0.9263636469841003,0.17016658186912537,0.13138343393802643,10.543614625930786
170.0,0.01812526112794876,1.0,0.3521230307492343,0.9254545569419861,0.9263636469841003,0.17045795917510986,0.13166950643062592,10.604489803314209
171.0,0.01805980981886387,1.0,0.35204058362679047,0.9254545569419861,0.9263636469841003,0.17075295746326447,0.1319705843925476,10.665075778961182
172.0,0.017966993138194085,1.0,0.35212145390835675,0.9227272868156433,0.9263636469841003,0.17104379832744598,0.1322958767414093,10.725704431533813
173.0,0.01794563189148903,1.0,0.35197570565071973,0.9263636469841003,0.9263636469841003,0.17138922214508057,0.13255882263183594,10.78683614730835
174.0,0.01812600441277027,1.0,0.35332333280281586,0.9263636469841003,0.9263636469841003,0.1717064529657364,0.13284356892108917,10.847375631332397
175.0,0.01820374546945095,1.0,0.3537006364627318,0.9263636469841003,0.9263636469841003,0.17196688055992126,0.13318857550621033,10.908357858657837
176.0,0.017994695708155633,1.0,0.3535899923335422,0.9263636469841003,0.9263636469841003,0.1722797304391861,0.1335461288690567,10.969112634658813
177.0,0.018098873049020768,1.0,0.3534973440387032,0.9254545569419861,0.9263636469841003,0.1725410670042038,0.13379980623722076,11.029552459716797
178.0,0.018292892187833785,1.0,0.35438699491999365,0.9263636469841003,0.9263636469841003,0.1727711409330368,0.13408413529396057,11.089955806732178
179.0,0.01803599591553211,1.0,0.35394318878650666,0.9263636469841003,0.9263636469841003,0.17308767139911652,0.13444899022579193,11.150729656219482
180.0,0.017949610114097594,1.0,0.35247620807452634,0.9263636469841003,0.9263636469841003,0.1733802706003189,0.13477714359760284,11.211001873016357
181.0,0.01812968374788761,1.0,0.35233318933031776,0.9272727370262146,0.9272727370262146,0.17359670996665955,0.13500076532363892,11.271633863449097
182.0,0.01808267304301262,1.0,0.35348274263468654,0.9254545569419861,0.9272727370262146,0.17383700609207153,0.13532812893390656,11.332305192947388
183.0,0.018126719310879707,1.0,0.35446815366094764,0.9245454668998718,0.9272727370262146,0.17408347129821777,0.135600745677948,11.39259648323059
184.0,0.018122398868203164,1.0,0.353768492909995,0.9263636469841003,0.9272727370262146,0.17435117065906525,0.13582444190979004,11.453067779541016
185.0,0.018210736334323883,1.0,0.3544419622692195,0.9272727370262146,0.9272727370262146,0.17461133003234863,0.13615462183952332,11.513886451721191
186.0,0.01814070162177086,1.0,0.3550928383794698,0.9263636469841003,0.9272727370262146,0.17488166689872742,0.13655506074428558,11.574997186660767
187.0,0.018018769532442094,1.0,0.35479949422857976,0.9281818270683289,0.9281818270683289,0.17517977952957153,0.13685858249664307,11.635635375976562
188.0,0.018168758481740953,1.0,0.3552289040793072,0.9272727370262146,0.9281818270683289,0.17545640468597412,0.1371365338563919,11.695988655090332
189.0,0.018130703434348108,1.0,0.35510274797677993,0.9263636469841003,0.9281818270683289,0.1757369339466095,0.13747888803482056,11.756612300872803
190.0,0.01804366470873356,1.0,0.35536454306407406,0.9263636469841003,0.9281818270683289,0.17596593499183655,0.13776366412639618,11.816730737686157
191.0,0.01823435389995575,1.0,0.35460536195473236,0.9245454668998718,0.9281818270683289,0.1761661320924759,0.13797956705093384,11.877037525177002
192.0,0.017973468363285065,1.0,0.35416128396987917,0.9245454668998718,0.9281818270683289,0.17643961310386658,0.13829104602336884,11.937410593032837
193.0,0.018037004008889197,1.0,0.3542315567623485,0.9254545569419861,0.9281818270683289,0.1766960173845291,0.13856886327266693,11.998310565948486
194.0,0.0181206666380167,1.0,0.3551698959415609,0.9263636469841003,0.9281818270683289,0.17692707479000092,0.13891305029392242,12.059025526046753
195.0,0.018156697943806647,1.0,0.3556667531078512,0.9245454668998718,0.9281818270683289,0.17713943123817444,0.13919757306575775,12.11953330039978
196.0,0.018134889408946038,1.0,0.3557446167414839,0.9245454668998718,0.9281818270683289,0.17737244069576263,0.1394645869731903,12.179959297180176
197.0,0.01801750461757183,1.0,0.35577377048405734,0.9254545569419861,0.9281818270683289,0.1776394546031952,0.13976046442985535,12.240578889846802
198.0,0.01801942479610443,1.0,0.35590378612279894,0.9272727370262146,0.9281818270683289,0.17791052162647247,0.14006240665912628,12.301234722137451
